,y_test,prediction
634,2370.248,1896.5992572682753
8346,1596.5884,2358.2395131003095
7927,4837.7028,3674.9716269646306
747,2041.3428,2349.9084156505105
8468,467.3916,1353.8623306888094
191,4745.8224,4277.263840341964
6672,2993.4368,3101.383618864975
6601,319.584,1761.4304949027417
1421,2375.5744,2539.466065129892
1461,3914.904,2959.921561593731
530,1960.781,1685.8290615531876
5861,3364.9532,2896.043066170322
4291,517.3266,842.1225217214021
7924,276.9728,700.1427900492083
7112,1278.336,2513.792001248662
1460,4247.804,3466.1823874930387
7205,3004.0896,2118.941403134181
7890,2554.0088,1533.4226016622608
291,3866.9664,4278.051923390839
3197,3981.484,4670.980721425348
8488,2756.412,4358.728440813724
4348,2048.6666,1652.3641032452927
1352,2356.932,1926.1929889122443
2529,5972.226,5148.650289513541
1710,6769.8544,4945.485150223248
2635,5470.8786,4115.180407823978
4578,1384.864,1835.7076771860245
3363,3572.017,3461.2147796350073
6804,1597.92,2388.9815928502676
4222,3200.5006,4156.054074087334
6472,3202.498,3865.0714512673703
4644,3235.788,1664.7718263571553
6179,555.2772,983.0129144017781
1861,2885.5772,4242.819016060276
3598,218.3824,-1075.132387179889
1523,5478.2024,5416.151289664962
